zip,primary_city,state,area_codes,country
46514,Elkhart,IN,574,US
46515,Elkhart,IN,574,US
46516,Elkhart,IN,574,US
46517,Elkhart,IN,574,US
46524,Etna Green,IN,574,US
46526,Goshen,IN,574,US
46527,Goshen,IN,574,US
46528,Goshen,IN,574,US
46530,Granger,IN,574,US
46531,Grovertown,IN,,US
46532,Hamlet,IN,574,US
46534,Knox,IN,"2,19,574",US
46536,Lakeville,IN,574,US
46537,Lapaz,IN,574,US
46538,Leesburg,IN,574,US
46539,Mentone,IN,574,US
46540,Middlebury,IN,574,US
46542,Milford,IN,574,US
46543,Millersburg,IN,574,US
46544,Mishawaka,IN,574,US
46545,Mishawaka,IN,574,US
46546,Mishawaka,IN,574,US
46550,Nappanee,IN,574,US
46552,New Carlisle,IN,"2,19,574",US
46553,New Paris,IN,574,US
46554,North Liberty,IN,574,US
46555,North Webster,IN,"2,60,574",US
46556,Notre Dame,IN,574,US
46561,Osceola,IN,574,US
46562,Pierceton,IN,"5,74,260",US
46563,Plymouth,IN,574,US
46565,Shipshewana,IN,260,US
46567,Syracuse,IN,574,US
46570,Tippecanoe,IN,574,US
46571,Topeka,IN,260,US
46572,Tyner,IN,574,US
46573,Wakarusa,IN,574,US
46574,Walkerton,IN,574,US
46580,Warsaw,IN,574,US
46581,Warsaw,IN,574,US
46582,Warsaw,IN,574,US
46590,Winona Lake,IN,,US
46595,Wyatt,IN,574,US
46601,South Bend,IN,574,US
46604,South Bend,IN,574,US
46613,South Bend,IN,574,US
46614,South Bend,IN,574,US
46615,South Bend,IN,574,US
46616,South Bend,IN,574,US
46617,South Bend,IN,574,US
46619,South Bend,IN,574,US
46620,South Bend,IN,574,US
46624,South Bend,IN,574,US
46626,South Bend,IN,574,US
46628,South Bend,IN,574,US
46634,South Bend,IN,574,US
46635,South Bend,IN,574,US
46637,South Bend,IN,574,US
46660,South Bend,IN,574,US
46680,South Bend,IN,574,US
46699,South Bend,IN,574,US
46701,Albion,IN,260,US
46702,Andrews,IN,260,US
46703,Angola,IN,260,US
46704,Arcola,IN,260,US
46705,Ashley,IN,260,US
46706,Auburn,IN,260,US
46710,Avilla,IN,260,US
46711,Berne,IN,260,US
46713,Bippus,IN,260,US
46714,Bluffton,IN,260,US
46721,Butler,IN,260,US
46723,Churubusco,IN,260,US
46725,Columbia City,IN,260,US
46730,Corunna,IN,260,US
46731,Craigville,IN,260,US
46732,Cromwell,IN,260,US
46733,Decatur,IN,260,US
46737,Fremont,IN,260,US
46738,Garrett,IN,260,US
46740,Geneva,IN,"2,60,765",US
46741,Grabill,IN,260,US
46742,Hamilton,IN,260,US
46743,Harlan,IN,260,US
46745,Hoagland,IN,260,US
46746,Howe,IN,260,US
46747,Hudson,IN,260,US
46748,Huntertown,IN,260,US
46750,Huntington,IN,260,US
46755,Kendallville,IN,260,US
46759,Keystone,IN,765,US
46760,Kimmell,IN,260,US
46761,Lagrange,IN,260,US
46763,Laotto,IN,260,US
46764,Larwill,IN,260,US
46765,Leo,IN,260,US
46766,Liberty Center,IN,260,US
46767,Ligonier,IN,260,US
46769,Linn Grove,IN,260,US
46770,Markle,IN,260,US
46771,Mongo,IN,260,US
46772,Monroe,IN,260,US
46773,Monroeville,IN,260,US
46774,New Haven,IN,260,US
46776,Orland,IN,260,US
46777,Ossian,IN,260,US
46778,Petroleum,IN,260,US
46779,Pleasant Lake,IN,260,US
46780,Pleasant Mills,IN,260,US
46781,Poneto,IN,"7,65,260",US
46782,Preble,IN,260,US
46783,Roanoke,IN,260,US
46784,Rome City,IN,260,US
46785,Saint Joe,IN,260,US
46786,South Milford,IN,260,US
46787,South Whitley,IN,260,US
46788,Spencerville,IN,260,US
46789,Stroh,IN,260,US
46791,Uniondale,IN,260,US
46792,Warren,IN,"7,65,260",US
46793,Waterloo,IN,260,US
46794,Wawaka,IN,260,US
46795,Wolcottville,IN,260,US
46796,Wolflake,IN,260,US
46797,Woodburn,IN,260,US
46798,Yoder,IN,260,US
46799,Zanesville,IN,260,US
46801,Fort Wayne,IN,260,US
46802,Fort Wayne,IN,260,US
46803,Fort Wayne,IN,260,US
46804,Fort Wayne,IN,260,US
46805,Fort Wayne,IN,260,US
46806,Fort Wayne,IN,260,US
46807,Fort Wayne,IN,260,US
46808,Fort Wayne,IN,260,US
46809,Fort Wayne,IN,260,US
46814,Fort Wayne,IN,260,US
46815,Fort Wayne,IN,260,US
46816,Fort Wayne,IN,260,US
46818,Fort Wayne,IN,260,US
46819,Fort Wayne,IN,260,US
46825,Fort Wayne,IN,260,US
46835,Fort Wayne,IN,260,US
46845,Fort Wayne,IN,260,US
46850,Fort Wayne,IN,260,US
46851,Fort Wayne,IN,260,US
46852,Fort Wayne,IN,260,US
46853,Fort Wayne,IN,260,US
46854,Fort Wayne,IN,260,US
46855,Fort Wayne,IN,260,US
46856,Fort Wayne,IN,260,US
46857,Fort Wayne,IN,260,US
46858,Fort Wayne,IN,260,US
46859,Fort Wayne,IN,260,US
46860,Fort Wayne,IN,260,US
46861,Fort Wayne,IN,260,US
46862,Fort Wayne,IN,260,US
46863,Fort Wayne,IN,260,US
46864,Fort Wayne,IN,260,US
46865,Fort Wayne,IN,260,US
46866,Fort Wayne,IN,260,US
46867,Fort Wayne,IN,260,US
46868,Fort Wayne,IN,260,US
46869,Fort Wayne,IN,260,US
46885,Fort Wayne,IN,260,US
46895,Fort Wayne,IN,260,US
46896,Fort Wayne,IN,260,US
46897,Fort Wayne,IN,260,US
46898,Fort Wayne,IN,260,US
46899,Fort Wayne,IN,260,US
46901,Kokomo,IN,765,US
46902,Kokomo,IN,765,US
46903,Kokomo,IN,765,US
46904,Kokomo,IN,765,US
46910,Akron,IN,574,US
46911,Amboy,IN,765,US
46912,Athens,IN,,US
46913,Bringhurst,IN,765,US
46914,Bunker Hill,IN,765,US
46915,Burlington,IN,765,US
46916,Burrows,IN,,US
46917,Camden,IN,574,US
46919,Converse,IN,765,US
46920,Cutler,IN,765,US
46921,Deedsville,IN,,US
46922,Delong,IN,,US
46923,Delphi,IN,765,US
46926,Denver,IN,765,US
46928,Fairmount,IN,765,US
46929,Flora,IN,"7,65,574",US
46930,Fowlerton,IN,765,US
46931,Fulton,IN,,US
46932,Galveston,IN,574,US
46933,Gas City,IN,765,US
46935,Grass Creek,IN,,US
46936,Greentown,IN,765,US
46937,Hemlock,IN,765,US
46938,Jonesboro,IN,765,US
46939,Kewanna,IN,574,US
46940,La Fontaine,IN,765,US
46941,Lagro,IN,"7,65,260",US
46942,Lake Cicott,IN,,US
46943,Laketon,IN,,US
46945,Leiters Ford,IN,,US
46946,Liberty Mills,IN,,US
46947,Logansport,IN,574,US
46950,Lucerne,IN,"7,65,574",US
46951,Macy,IN,"7,65,574",US
46952,Marion,IN,765,US
46953,Marion,IN,765,US
46957,Matthews,IN,765,US
46958,Mexico,IN,765,US
46959,Miami,IN,,US
46960,Monterey,IN,574,US
46961,New Waverly,IN,,US
46962,North Manchester,IN,260,US
46965,Oakford,IN,765,US
46967,Onward,IN,,US
46968,Ora,IN,,US
46970,Peru,IN,765,US
46971,Grissom Arb,IN,765,US
46974,Roann,IN,765,US
46975,Rochester,IN,574,US
46977,Rockfield,IN,,US
46978,Royal Center,IN,574,US
46979,Russiaville,IN,765,US
46980,Servia,IN,,US
46982,Silver Lake,IN,260,US
46984,Somerset,IN,765,US
46985,Star City,IN,574,US
46986,Swayzee,IN,765,US
46987,Sweetser,IN,765,US
46988,Twelve Mile,IN,574,US
46989,Upland,IN,765,US
46990,Urbana,IN,260,US
46991,Van Buren,IN,765,US
46992,Wabash,IN,"7,65,260",US
46994,Walton,IN,574,US
46995,West Middleton,IN,765,US
46996,Winamac,IN,"2,19,574",US
46998,Young America,IN,,US
47001,Aurora,IN,812,US
47003,West College Corner,IN,765,US
47006,Batesville,IN,812,US
47010,Bath,IN,765,US
47011,Bennington,IN,812,US
47012,Brookville,IN,"7,65,812",US
47016,Cedar Grove,IN,765,US
47017,Cross Plains,IN,812,US
47018,Dillsboro,IN,812,US
47019,East Enterprise,IN,812,US
47020,Florence,IN,812,US
47021,Friendship,IN,812,US
47022,Guilford,IN,812,US
47023,Holton,IN,812,US
47024,Laurel,IN,"7,65,812",US
47025,Lawrenceburg,IN,812,US
47030,Metamora,IN,"7,65,812",US
47031,Milan,IN,812,US
47032,Moores Hill,IN,812,US
47033,Morris,IN,812,US
47034,Napoleon,IN,812,US
47035,New Trenton,IN,812,US
47036,Oldenburg,IN,812,US
47037,Osgood,IN,812,US
47038,Patriot,IN,812,US
47039,Pierceville,IN,812,US
47040,Rising Sun,IN,812,US
47041,Sunman,IN,812,US
47042,Versailles,IN,812,US
47043,Vevay,IN,"8,12,317",US
47060,West Harrison,IN,812,US
47102,Austin,IN,812,US
47104,Bethlehem,IN,812,US
47106,Borden,IN,812,US
47107,Bradford,IN,812,US
47108,Campbellsburg,IN,812,US
47110,Central,IN,812,US
47111,Charlestown,IN,812,US
47112,Corydon,IN,812,US
47114,Crandall,IN,812,US
47115,Depauw,IN,812,US
47116,Eckerty,IN,812,US
47117,Elizabeth,IN,812,US
47118,English,IN,812,US
47119,Floyds Knobs,IN,812,US
47120,Fredericksburg,IN,812,US
47122,Georgetown,IN,812,US
47123,Grantsburg,IN,812,US
47124,Greenville,IN,812,US
47125,Hardinsburg,IN,812,US
47126,Henryville,IN,812,US
47129,Clarksville,IN,812,US
47130,Jeffersonville,IN,812,US
47131,Jeffersonville,IN,812,US
47132,Jeffersonville,IN,812,US
47133,Jeffersonville,IN,812,US
47134,Jeffersonville,IN,812,US
47135,Laconia,IN,812,US
47136,Lanesville,IN,812,US
47137,Leavenworth,IN,812,US
47138,Lexington,IN,812,US
47139,Little York,IN,812,US
47140,Marengo,IN,812,US
47141,Marysville,IN,812,US
47142,Mauckport,IN,812,US
47143,Memphis,IN,812,US
47144,Jeffersonville,IN,812,US
47145,Milltown,IN,812,US
47146,Mount Saint Francis,IN,812,US
47147,Nabb,IN,812,US
47150,New Albany,IN,812,US
47151,New Albany,IN,812,US
47160,New Middletown,IN,812,US
47161,New Salisbury,IN,812,US
47162,New Washington,IN,812,US
47163,Otisco,IN,812,US
47164,Palmyra,IN,812,US
47165,Pekin,IN,812,US
47166,Ramsey,IN,812,US
47167,Salem,IN,812,US
47170,Scottsburg,IN,812,US
47172,Sellersburg,IN,812,US
47174,Sulphur,IN,812,US
47175,Taswell,IN,812,US
47177,Underwood,IN,812,US
47190,Jeffersonville,IN,812,US
47199,Jeffersonville,IN,812,US
47201,Columbus,IN,"8,12,317",US
47202,Columbus,IN,812,US
47203,Columbus,IN,812,US
47220,Brownstown,IN,812,US
47223,Butlerville,IN,812,US
47224,Canaan,IN,812,US
47225,Clarksburg,IN,812,US
47226,Clifford,IN,812,US
47227,Commiskey,IN,812,US
47228,Cortland,IN,812,US
47229,Crothersville,IN,812,US
47230,Deputy,IN,812,US
47231,Dupont,IN,812,US
47232,Elizabethtown,IN,812,US
47234,Flat Rock,IN,"8,12,765",US
47235,Freetown,IN,812,US
47236,Grammer,IN,812,US
47240,Greensburg,IN,"8,12,765",US
47243,Hanover,IN,812,US
47244,Hartsville,IN,812,US
47245,Hayden,IN,812,US
47246,Hope,IN,812,US
47247,Jonesville,IN,812,US
47249,Kurtz,IN,812,US
47250,Madison,IN,812,US
47260,Medora,IN,812,US
47261,Millhousen,IN,,US
47263,New Point,IN,,US
47264,Norman,IN,812,US
47265,North Vernon,IN,812,US
47270,Paris Crossing,IN,812,US
47272,Saint Paul,IN,765,US
47273,Scipio,IN,812,US
47274,Seymour,IN,812,US
47280,Taylorsville,IN,812,US
47281,Vallonia,IN,812,US
47282,Vernon,IN,812,US
47283,Westport,IN,812,US
47302,Muncie,IN,765,US
47303,Muncie,IN,765,US
47304,Muncie,IN,"7,65,317",US
47305,Muncie,IN,765,US
47306,Muncie,IN,765,US
47307,Muncie,IN,765,US
47308,Muncie,IN,765,US
47320,Albany,IN,765,US
47322,Bentonville,IN,765,US
47324,Boston,IN,765,US
47325,Brownsville,IN,765,US
47326,Bryant,IN,260,US
47327,Cambridge City,IN,765,US
47330,Centerville,IN,765,US
47331,Connersville,IN,765,US
47334,Daleville,IN,765,US
47335,Dublin,IN,765,US
47336,Dunkirk,IN,765,US
47337,Dunreith,IN,765,US
47338,Eaton,IN,765,US
47339,Economy,IN,765,US
47340,Farmland,IN,765,US
47341,Fountain City,IN,765,US
47342,Gaston,IN,765,US
47344,Greensboro,IN,765,US
47345,Greens Fork,IN,765,US
47346,Hagerstown,IN,765,US
47348,Hartford City,IN,765,US
47351,Kennard,IN,765,US
47352,Lewisville,IN,765,US
47353,Liberty,IN,765,US
47354,Losantville,IN,765,US
47355,Lynn,IN,765,US
47356,Middletown,IN,765,US
47357,Milton,IN,765,US
47358,Modoc,IN,765,US
47359,Montpelier,IN,765,US
47360,Mooreland,IN,765,US
47361,Mount Summit,IN,765,US
47362,New Castle,IN,765,US
47366,New Lisbon,IN,765,US
47367,Oakville,IN,765,US
47368,Parker City,IN,765,US
47369,Pennville,IN,260,US
47370,Pershing,IN,765,US
47371,Portland,IN,"7,65,260",US
47373,Redkey,IN,765,US
47374,Richmond,IN,"7,65,317",US
47375,Richmond,IN,765,US
47380,Ridgeville,IN,765,US
47381,Salamonia,IN,765,US
47382,Saratoga,IN,765,US
47383,Selma,IN,765,US
47384,Shirley,IN,765,US
47385,Spiceland,IN,765,US
47386,Springport,IN,765,US
47387,Straughn,IN,765,US
47388,Sulphur Springs,IN,765,US
47390,Union City,IN,765,US
47392,Webster,IN,765,US
47393,Williamsburg,IN,765,US
47394,Winchester,IN,765,US
47396,Yorktown,IN,765,US
47401,Bloomington,IN,812,US
47402,Bloomington,IN,812,US
47403,Bloomington,IN,812,US
47404,Bloomington,IN,812,US
47405,Bloomington,IN,812,US
47406,Bloomington,IN,812,US
47407,Bloomington,IN,812,US
47408,Bloomington,IN,"8,12,317",US
47420,Avoca,IN,812,US
47421,Bedford,IN,812,US
47424,Bloomfield,IN,812,US
47426,Clear Creek,IN,812,US
47427,Coal City,IN,812,US
47429,Ellettsville,IN,812,US
47430,Fort Ritner,IN,812,US
47431,Freedom,IN,812,US
47432,French Lick,IN,812,US
47433,Gosport,IN,"8,12,765",US
47434,Harrodsburg,IN,812,US
47435,Helmsburg,IN,812,US
47436,Heltonville,IN,812,US
47437,Huron,IN,812,US
47438,Jasonville,IN,812,US
47439,Koleen,IN,812,US
47441,Linton,IN,812,US
47443,Lyons,IN,812,US
47445,Midland,IN,812,US
47446,Mitchell,IN,812,US
47448,Nashville,IN,812,US
47449,Newberry,IN,812,US
47451,Oolitic,IN,812,US
47452,Orleans,IN,812,US
47453,Owensburg,IN,812,US
47454,Paoli,IN,812,US
47455,Patricksburg,IN,812,US
47456,Quincy,IN,"7,65,812",US
47457,Scotland,IN,812,US
47458,Smithville,IN,812,US
47459,Solsberry,IN,812,US
47460,Spencer,IN,"8,12,765",US
47462,Springville,IN,812,US
47463,Stanford,IN,812,US
47464,Stinesville,IN,812,US
47465,Switz City,IN,812,US
47467,Tunnelton,IN,812,US
47468,Unionville,IN,812,US
47469,West Baden Springs,IN,812,US
47470,Williams,IN,812,US
47471,Worthington,IN,812,US
47490,Bloomington,IN,812,US
47501,Washington,IN,812,US
47512,Bicknell,IN,812,US
47513,Birdseye,IN,812,US
47514,Branchville,IN,812,US
47515,Bristow,IN,812,US
47516,Bruceville,IN,812,US
47519,Cannelburg,IN,812,US
47520,Cannelton,IN,812,US
47521,Celestine,IN,812,US
47522,Crane,IN,812,US
47523,Dale,IN,812,US
47524,Decker,IN,812,US
47525,Derby,IN,812,US
47527,Dubois,IN,812,US
47528,Edwardsport,IN,812,US
47529,Elnora,IN,812,US
47531,Evanston,IN,812,US
47532,Ferdinand,IN,812,US
47535,Freelandville,IN,812,US
47536,Fulda,IN,812,US
47537,Gentryville,IN,812,US
47541,Holland,IN,812,US
47542,Huntingburg,IN,812,US
47545,Ireland,IN,812,US
47546,Jasper,IN,812,US
47547,Jasper,IN,812,US
47549,Jasper,IN,812,US
47550,Lamar,IN,812,US
47551,Leopold,IN,812,US
47552,Lincoln City,IN,812,US
47553,Loogootee,IN,812,US
47556,Mariah Hill,IN,812,US
47557,Monroe City,IN,812,US
47558,Montgomery,IN,812,US
47561,Oaktown,IN,812,US
47562,Odon,IN,812,US
47564,Otwell,IN,812,US
47567,Petersburg,IN,812,US
47568,Plainville,IN,812,US
47573,Ragsdale,IN,812,US
47574,Rome,IN,812,US
47575,Saint Anthony,IN,812,US
47576,Saint Croix,IN,812,US
47577,Saint Meinrad,IN,812,US
47578,Sandborn,IN,812,US
47579,Santa Claus,IN,812,US
47580,Schnellville,IN,812,US
47581,Shoals,IN,812,US
47584,Spurgeon,IN,812,US
47585,Stendal,IN,812,US
47586,Tell City,IN,812,US
47588,Troy,IN,812,US
47590,Velpen,IN,812,US
47591,Vincennes,IN,812,US
47596,Westphalia,IN,812,US
47597,Wheatland,IN,812,US
47598,Winslow,IN,812,US
47601,Boonville,IN,812,US
47610,Chandler,IN,812,US
47611,Chrisney,IN,812,US
47612,Cynthiana,IN,812,US
47613,Elberfeld,IN,812,US
47614,Folsomville,IN,812,US
47615,Grandview,IN,812,US
47616,Griffin,IN,812,US
47617,Hatfield,IN,812,US
47618,Inglefield,IN,812,US
47619,Lynnville,IN,812,US
47620,Mount Vernon,IN,812,US
47629,Newburgh,IN,812,US
47630,Newburgh,IN,812,US
47631,New Harmony,IN,812,US
47633,Poseyville,IN,812,US
47634,Richland,IN,812,US
47635,Rockport,IN,812,US
47637,Tennyson,IN,812,US
47638,Wadesville,IN,812,US
47639,Haubstadt,IN,812,US
47640,Hazleton,IN,812,US
47647,Buckskin,IN,812,US
47648,Fort Branch,IN,812,US
47649,Francisco,IN,812,US
47654,Mackey,IN,812,US
47660,Oakland City,IN,812,US
47665,Owensville,IN,812,US
47666,Patoka,IN,812,US
47670,Princeton,IN,812,US
47683,Somerville,IN,812,US
47701,Evansville,IN,812,US
47702,Evansville,IN,812,US
47703,Evansville,IN,812,US
47704,Evansville,IN,812,US
47705,Evansville,IN,812,US
47706,Evansville,IN,812,US
47708,Evansville,IN,812,US
47710,Evansville,IN,812,US
47711,Evansville,IN,812,US
47712,Evansville,IN,812,US
47713,Evansville,IN,812,US
47714,Evansville,IN,812,US
47715,Evansville,IN,812,US
47716,Evansville,IN,812,US
47719,Evansville,IN,812,US
47720,Evansville,IN,812,US
47721,Evansville,IN,812,US
47722,Evansville,IN,812,US
47724,Evansville,IN,812,US
47725,Evansville,IN,812,US
47727,Evansville,IN,812,US
47728,Evansville,IN,812,US
47730,Evansville,IN,812,US
47731,Evansville,IN,812,US
47732,Evansville,IN,812,US
47733,Evansville,IN,812,US
47734,Evansville,IN,812,US
47735,Evansville,IN,812,US
47736,Evansville,IN,812,US
47737,Evansville,IN,812,US
47739,Evansville,IN,812,US
47740,Evansville,IN,812,US
47741,Evansville,IN,812,US
47744,Evansville,IN,812,US
47747,Evansville,IN,812,US
47750,Evansville,IN,812,US
47801,Terre Haute,IN,812,US
47802,Terre Haute,IN,"8,12,765",US
47803,Terre Haute,IN,"8,12,765",US
47804,Terre Haute,IN,812,US
47805,Terre Haute,IN,812,US
47807,Terre Haute,IN,"8,12,765",US
47808,Terre Haute,IN,812,US
47809,Terre Haute,IN,812,US
47811,Terre Haute,IN,812,US
47812,Terre Haute,IN,812,US
47830,Bellmore,IN,765,US
47831,Blanford,IN,765,US
47832,Bloomingdale,IN,765,US
47833,Bowling Green,IN,812,US
47834,Brazil,IN,"8,12,765",US
47836,Bridgeton,IN,765,US
47837,Carbon,IN,"7,65,812",US
47838,Carlisle,IN,812,US
47840,Centerpoint,IN,"8,12,765",US
47841,Clay City,IN,812,US
47842,Clinton,IN,765,US
47845,Coalmont,IN,812,US
47846,Cory,IN,812,US
47847,Dana,IN,765,US
47848,Dugger,IN,812,US
47849,Fairbanks,IN,812,US
47850,Farmersburg,IN,812,US
47851,Fontanet,IN,,US
47852,Graysville,IN,812,US
47853,Harmony,IN,812,US
47854,Hillsdale,IN,765,US
47855,Hymera,IN,812,US
47856,Judson,IN,,US
47857,Knightsville,IN,812,US
47858,Lewis,IN,812,US
47859,Marshall,IN,765,US
47860,Mecca,IN,765,US
47861,Merom,IN,812,US
47862,Montezuma,IN,765,US
47863,New Goshen,IN,812,US
47864,Sullivan,IN,812,US
47865,Paxton,IN,812,US
47866,Pimento,IN,812,US
47868,Poland,IN,"8,12,765",US
47869,Prairie Creek,IN,812,US
47870,Prairieton,IN,,US
47871,Riley,IN,812,US
47872,Rockville,IN,765,US
47874,Rosedale,IN,"7,65,812",US
47875,Saint Bernice,IN,765,US
47876,Saint Mary Of The Woods,IN,812,US
47878,Seelyville,IN,,US
47879,Shelburn,IN,812,US
47880,Shepardsville,IN,,US
47881,Staunton,IN,812,US
47882,Sullivan,IN,812,US
47884,Universal,IN,765,US
47885,West Terre Haute,IN,"8,12,765",US
47901,Lafayette,IN,765,US
47902,Lafayette,IN,765,US
47903,Lafayette,IN,765,US
47904,Lafayette,IN,765,US
47905,Lafayette,IN,765,US
47906,West Lafayette,IN,765,US
47907,West Lafayette,IN,765,US
47909,Lafayette,IN,765,US
47916,Alamo,IN,765,US
47917,Ambia,IN,765,US
47918,Attica,IN,765,US
47920,Battle Ground,IN,765,US
47921,Boswell,IN,765,US
47922,Brook,IN,219,US
47923,Brookston,IN,765,US
47924,Buck Creek,IN,765,US
47925,Buffalo,IN,,US
47926,Burnettsville,IN,574,US
47928,Cayuga,IN,765,US
47929,Chalmers,IN,"2,19,574",US
47930,Clarks Hill,IN,765,US
47932,Covington,IN,765,US
47933,Crawfordsville,IN,765,US
47934,Crawfordsville,IN,765,US
47935,Crawfordsville,IN,765,US
47936,Crawfordsville,IN,765,US
47937,Crawfordsville,IN,765,US
47938,Crawfordsville,IN,765,US
47939,Crawfordsville,IN,765,US
47940,Darlington,IN,765,US
47941,Dayton,IN,765,US
47942,Earl Park,IN,219,US
47943,Fair Oaks,IN,219,US
47944,Fowler,IN,"7,65,219",US
47946,Francesville,IN,219,US
47948,Goodland,IN,219,US
47949,Hillsboro,IN,765,US
47950,Idaville,IN,574,US
47951,Kentland,IN,219,US
47952,Kingman,IN,765,US
47954,Ladoga,IN,765,US
47955,Linden,IN,765,US
47957,Medaryville,IN,219,US
47958,Mellott,IN,765,US
47959,Monon,IN,"2,19,574",US
47960,Monticello,IN,"2,19,574",US
47962,Montmorenci,IN,765,US
47963,Morocco,IN,219,US
47964,Mount Ayr,IN,219,US
47965,New Market,IN,765,US
47966,Newport,IN,765,US
47967,New Richmond,IN,765,US
47968,New Ross,IN,765,US
47969,Newtown,IN,765,US
47970,Otterbein,IN,765,US
47971,Oxford,IN,765,US
47974,Perrysville,IN,765,US
47975,Pine Village,IN,765,US
47977,Remington,IN,219,US
47978,Rensselaer,IN,219,US
47980,Reynolds,IN,219,US
47981,Romney,IN,765,US
